"ID","가맹점ID","거래일자","구매금액","적립포인트","사용포인트"
"Q96338124","A","20140420","7000","7","0"
"Q96338124","A","20140509","9800","9","0"
"Q96338124","A","20140512","37130","37","0"
"Q96338124","A","20140612","8500","8","0"
"Q96338124","D","20140730","8700","87","0"
"Q96338124","C","20140811","4700","17","0"
"Q96338124","C","20140813","500","0","500"
"Q72806993","A","20140414","26660","26","0"
"Q72806993","A","20140511","20620","19","0"
"Q07954451","A","20140510","255000","255","0"
"Q07954451","B","20140907","19000","19","0"
"Q07954451","B","20140909","92500","92","0"
"Q07954451","E","20140919","22150","221","0"
"Q74574255","A","20140503","299300","638","0"
"Q74574255","A","20140525","118000","118","0"
"Q44880942","E","20140502","8000","80","0"
"Q44880942","A","20140516","28000","140","0"
"Q44880942","A","20140517","122750","569","0"
"Q44880942","E","20140628","9050","90","0"
"Q44880942","B","20140715","68090","67","0"
"Q44880942","D","20140721","8550","85","0"
"Q44880942","A","20140801","52250","52","0"
"Q44880942","E","20140821","8400","84","0"
"Q44880942","E","20140822","4400","44","0"
"Q44880942","D","20140823","14200","142","0"
"Q44880942","E","20140830","8850","88","0"
"Q44880942","E","20140904","9900","99","0"
"Q44880942","E","20140905","44000","440","0"
"Q44880942","D","20140906","6500","65","0"
"Q44880942","B","20140923","79080","79","0"
"Q44880942","D","20140924","7300","73","0"
"Q44880942","E","20140924","7900","75","0"
"Q44880942","D","20140930","7300","73","0"
"Q44880942","E","20140930","15100","126","0"
"Q78405747","B","20140718","77870","77","0"
"Q34239531","A","20140412","8400","8","0"
"Q34239531","B","20140507","99000","99","0"
"Q34239531","A","20140727","80550","228","0"
"Q34239531","A","20140829","49800","249","0"
"Q34239531","A","20140831","70000","350","0"
"Q34239531","B","20140908","39800","39","0"
"Q34239531","A","20140920","345630","887","40000"
"Q34239531","A","20140927","145500","144","0"
"Q86199962","A","20140424","69800","349","0"
"Q86199962","A","20140523","114200","114","0"
"Q86199962","C","20140607","4100","20","0"
"Q86199962","B","20140728","6860","6","0"
"Q86199962","B","20140805","7760","7","0"
"Q86199962","A","20140905","198650","198","0"
"Q60234934","D","20140401","4750","47","0"
"Q60234934","A","20140412","7700","7","0"
"Q60234934","A","20140413","55940","54","0"
"Q60234934","B","20140418","17870","17","0"
"Q60234934","A","20140420","119800","119","0"
"Q60234934","C","20140426","1500","7","0"
"Q60234934","A","20140427","239350","717","0"
"Q60234934","A","20140429","29000","29","0"
"Q60234934","A","20140524","56900","284","0"
"Q60234934","A","20140607","30000","30","0"
"Q60234934","A","20140608","47590","47","0"
"Q60234934","A","20140615","386800","386","0"
"Q60234934","A","20140628","25950","129","0"
"Q60234934","A","20140710","21000","21","0"
"Q60234934","A","20140712","14900","14","0"
"Q60234934","E","20140712","7500","74","0"
"Q60234934","A","20140718","64000","64","0"
"Q60234934","A","20140810","24000","24","0"
"Q60234934","A","20140815","29000","29","0"
"Q60234934","A","20140824","20500","102","0"
"Q60234934","A","20140903","87500","87","0"
"Q60234934","A","20140905","86000","85","0"
"Q60234934","A","20140907","82800","82","0"
"Q60234934","A","20140911","10000","10","0"
"Q60234934","A","20140926","137180","434","0"
"Q60234934","D","20140927","20250","202","0"
"Q31836433","A","20140606","66140","66","0"
"Q31836433","B","20140721","21790","20","0"
"Q00955856","A","20140503","364000","1820","0"
"Q00955856","A","20140531","8400","42","0"
"Q00955856","A","20140726","154800","674","10000"
"Q00955856","A","20140803","155000","775","0"
"Q00955856","A","20140824","19400","19","0"
"Q00955856","A","20140923","118000","118","0"
"Q23753967","D","20140403","4300","43","0"
"Q23753967","B","20140429","38300","38","0"
"Q23753967","B","20140501","16220","16","0"
"Q23753967","B","20140508","13870","13","0"
"Q23753967","B","20140510","44110","44","0"
"Q23753967","B","20140513","23500","23","0"
"Q23753967","B","20140518","34040","34","0"
"Q23753967","B","20140609","63910","63","0"
"Q23753967","A","20140615","59000","59","0"
"Q23753967","B","20140615","21080","21","0"
"Q23753967","B","20140629","29380","29","0"
"Q23753967","B","20140630","6800","6","0"
"Q23753967","D","20140701","13500","135","0"
"Q23753967","B","20140702","47400","46","0"
"Q23753967","D","20140702","6300","63","0"
"Q23753967","B","20140706","21710","21","0"
"Q23753967","B","20140714","7150","7","0"
"Q23753967","B","20140715","25150","25","0"
"Q23753967","B","20140721","17930","17","0"
"Q23753967","B","20140811","13070","13","0"
"Q23753967","B","20140901","30890","30","0"
"Q23753967","B","20140927","86260","85","0"
"Q73634792","A","20140423","69000","344","0"
"Q73634792","D","20140503","11350","113","0"
"Q73634792","C","20140507","1850","9","0"
"Q73634792","D","20140510","12550","188","0"
"Q73634792","A","20140521","248500","1242","0"
"Q73634792","C","20140529","3300","3","0"
"Q73634792","C","20140623","7000","35","0"
"Q73634792","C","20140625","3300","3","0"
"Q73634792","A","20140705","97750","449","7800"
"Q73634792","C","20140715","2550","12","0"
"Q73634792","A","20140808","304550","1522","0"
"Q73634792","B","20140810","59290","59","0"
"Q73634792","B","20140815","16700","16","0"
"Q73634792","C","20140823","4600","5","0"
"Q73634792","D","20140828","1750","17","0"
"Q73634792","A","20140830","20900","20","0"
"Q73634792","A","20140903","42750","213","0"
"Q73634792","A","20140913","70000","150","0"
"Q73634792","A","20140914","46000","230","0"
"Q73634792","B","20140914","24200","24","0"
"Q73634792","C","20140916","2650","13","0"
"Q73634792","E","20140920","10300","154","0"
"Q73634792","C","20140923","2200","11","0"
"Q77492876","E","20140814","11350","170","0"
"Q55540091","E","20140414","6850","68","0"
"Q55540091","B","20140416","29700","29","0"
"Q55540091","E","20140615","7550","75","0"
"Q55540091","B","20140704","11100","11","50"
"Q55540091","A","20140802","5900","5","0"
"Q55540091","B","20140802","18730","17","680"
"Q55540091","E","20140802","9900","99","0"
"Q55540091","B","20140829","8530","8","0"
"Q55540091","D","20140920","1750","17","0"
"Q55540091","C","20140927","2200","11","0"
"Q34490462","A","20140504","307000","307","0"
"Q34490462","D","20140710","5250","52","0"
"Q34490462","D","20140729","5250","52","0"
"Q34490462","B","20140804","40170","195","0"
"Q34490462","E","20140810","6000","60","0"
"Q95698027","A","20140401","6000","6","0"
"Q95698027","A","20140415","33500","33","0"
"Q95698027","A","20140416","19800","19","0"
"Q95698027","A","20140516","31920","31","0"
"Q95698027","A","20140531","68000","68","0"
"Q95698027","A","20140620","43900","43","0"
"Q95698027","A","20140623","20000","20","0"
"Q95698027","A","20140626","30000","30","0"
"Q95698027","A","20140703","99000","99","0"
"Q95698027","A","20140704","32800","32","0"
"Q95698027","A","20140709","4000","4","0"
"Q95698027","A","20140722","23800","23","0"
"Q95698027","B","20140818","21570","21","0"
"Q95698027","A","20140825","40000","40","0"
"Q95698027","B","20140828","25260","25","0"
"Q95698027","B","20140901","6900","6","0"
"Q95698027","A","20140904","12000","12","0"
"Q95698027","D","20140905","5550","55","0"
"Q95698027","A","20140911","4800","4","0"
"Q95698027","A","20140912","3400","3","0"
"Q95698027","A","20140925","9000","9","0"
"Q95698027","D","20140925","3900","39","0"
"Q60032621","C","20140609","5800","24","0"
"Q60032621","C","20140612","7800","39","0"
"Q60032621","C","20140805","6500","32","0"
"Q52891423","A","20140412","180000","180","0"
"Q52891423","A","20140630","328100","328","0"
"Q52891423","A","20140707","33000","33","0"
"Q52891423","A","20140819","32000","32","0"
"Q52891423","A","20140901","29000","29","0"
"Q20468839","D","20140402","4900","49","0"
"Q20468839","D","20140408","9800","98","0"
"Q77702314","A","20140410","48000","48","0"
"Q77702314","A","20140504","98300","97","0"
"Q77702314","A","20140508","143700","142","0"
"Q77702314","A","20140522","130000","130","0"
"Q77702314","E","20140531","4700","47","0"
"Q77702314","A","20140603","35000","35","0"
"Q77702314","E","20140623","8500","85","0"
"Q77702314","E","20140922","4400","42","0"
"Q29512940","A","20140607","115000","115","0"
"Q29512940","A","20140610","5000","5","0"
"Q29512940","A","20140713","60000","60","0"
"Q29512940","B","20140818","3480","3","0"
"Q29512940","E","20140902","10550","105","0"
"Q40097300","B","20140403","30000","30","0"
"Q40097300","A","20140406","13850","69","0"
"Q40097300","A","20140410","5000","25","0"
"Q40097300","A","20140414","49000","245","0"
"Q40097300","A","20140417","49000","49","0"
"Q40097300","A","20140419","10000","10","0"
"Q40097300","A","20140425","10000","10","0"
"Q40097300","B","20140510","50360","50","0"
"Q40097300","A","20140517","14900","14","0"
"Q40097300","A","20140607","90000","90","0"
"Q40097300","D","20140607","1000","10","0"
"Q40097300","A","20140618","20000","100","0"
"Q40097300","D","20140629","11700","117","0"
"Q40097300","B","20140705","34700","34","0"
"Q40097300","B","20140719","9480","9","0"
"Q40097300","A","20140727","15000","15","0"
"Q40097300","A","20140810","99000","495","0"
"Q40097300","B","20140812","3000","3","0"
"Q40097300","A","20140813","39250","76","0"
"Q40097300","B","20140813","28460","28","0"
"Q40097300","B","20140831","36700","36","0"
"Q40097300","A","20140906","69000","69","0"
"Q40097300","A","20140910","6800","34","0"
"Q40097300","A","20140921","30000","30","0"
"Q73262290","B","20140518","28760","28","0"
"Q73262290","D","20140518","9150","91","0"
"Q73262290","B","20140620","13880","13","0"
"Q73262290","D","20140626","10100","101","0"
"Q74172828","B","20140607","2720","2","0"
"Q74172828","B","20140906","10820","10","0"
"Q74172828","B","20140908","13740","13","0"
"Q59356084","E","20140612","4700","47","0"
"Q90230931","D","20140619","14750","147","0"
"Q90230931","E","20140630","10100","101","0"
"Q93923545","A","20140425","196500","196","0"
"Q93923545","E","20140425","5150","51","0"
"Q93923545","A","20140514","30000","30","0"
"Q93923545","E","20140514","3750","37","0"
"Q93923545","A","20140705","59000","59","0"
"Q93923545","A","20140718","39000","39","0"
"Q93923545","B","20140809","14750","14","0"
"Q93923545","A","20140916","49800","49","0"
"Q34644356","D","20140401","4750","47","0"
"Q34644356","D","20140408","6000","60","0"
"Q34644356","A","20140410","22500","22","0"
"Q34644356","D","20140410","6400","64","0"
"Q34644356","A","20140516","9900","9","0"
"Q34644356","D","20140613","4550","45","0"
"Q34644356","A","20140629","19000","19","0"
"Q34644356","A","20140714","58000","58","0"
"Q34644356","A","20140818","29900","29","0"
"Q34644356","A","20140824","13000","13","0"
"Q34644356","A","20140904","7800","7","0"
"Q34644356","A","20140907","24000","24","0"
"Q34644356","A","20140911","39800","39","0"
"Q87822286","A","20140419","16320","16","0"
"Q87822286","E","20140419","11400","171","0"
"Q87822286","A","20140421","22900","22","0"
"Q87822286","A","20140503","124900","124","0"
"Q87822286","E","20140511","17200","258","0"
"Q87822286","A","20140524","4800","4","0"
"Q87822286","A","20140606","1300","1","0"
"Q87822286","D","20140609","10600","106","0"
"Q87822286","B","20140731","58760","58","0"
"Q87822286","A","20140829","18240","18","0"
"Q87822286","A","20140830","234100","223","9400"
"Q87822286","E","20140912","8950","89","0"
"Q87822286","E","20140913","4200","63","0"
"Q22937765","A","20140407","47660","47","0"
"Q22937765","A","20140413","29500","29","0"
"Q22937765","A","20140503","314000","930","0"
"Q22937765","A","20140505","200000","1000","0"
"Q22937765","A","20140601","29090","145","0"
"Q22937765","E","20140618","4200","63","0"
"Q22937765","A","20140815","24000","24","0"
"Q22937765","D","20140817","3650","36","0"
"Q22937765","A","20140830","139000","139","0"
"Q22937765","E","20140904","22250","222","0"
"Q22937765","A","20140910","64000","64","0"
"Q22937765","E","20140915","3750","56","0"
"Q22937765","E","20140923","3900","52","0"
"Q37758750","D","20140401","5650","56","0"
"Q37758750","B","20140402","16450","16","0"
"Q37758750","B","20140422","7950","7","0"
"Q37758750","E","20140427","8550","85","0"
"Q37758750","D","20140529","2000","20","0"
"Q37758750","C","20140603","2200","11","0"
"Q37758750","E","20140603","14950","149","0"
"Q37758750","E","20140611","9350","93","0"
"Q37758750","C","20140622","8500","42","0"
"Q37758750","C","20140623","1600","8","0"
"Q37758750","D","20140716","3500","35","0"
"Q37758750","B","20140720","24900","24","0"
"Q37758750","B","20140722","9060","8","0"
"Q37758750","B","20140803","18550","18","0"
"Q37758750","B","20140804","32850","32","0"
"Q37758750","B","20140829","12600","11","800"
"Q37758750","B","20140904","8800","18","0"
"Q37758750","B","20140907","6700","6","0"
"Q37758750","B","20140912","15250","15","0"
"Q37758750","B","20140920","17700","17","0"
"Q37758750","B","20140925","6950","6","0"
"Q37758750","D","20140926","3000","30","0"
"Q37758750","B","20140929","12750","12","0"
"Q49374978","A","20140412","131100","655","0"
"Q49374978","C","20140413","15700","78","0"
"Q49374978","C","20140416","1800","9","0"
"Q49374978","A","20140503","175750","878","0"
"Q49374978","C","20140515","25000","125","0"
"Q49374978","C","20140520","5100","25","0"
"Q49374978","D","20140528","1350","13","0"
"Q49374978","A","20140608","188100","940","0"
"Q49374978","C","20140613","5200","26","0"
"Q49374978","C","20140621","2000","10","0"
"Q49374978","A","20140627","13300","66","0"
"Q49374978","D","20140717","1750","17","0"
"Q49374978","C","20140718","9700","48","0"
"Q49374978","A","20140719","8500","8","0"
"Q49374978","C","20140723","4100","20","0"
"Q49374978","C","20140726","16650","83","0"
"Q49374978","A","20140802","8350","7","0"
"Q49374978","C","20140802","5900","29","0"
"Q49374978","C","20140809","15000","75","0"
"Q49374978","C","20140811","5000","25","0"
"Q49374978","A","20140816","49700","49","0"
"Q49374978","C","20140819","6450","32","0"
"Q49374978","C","20140821","8100","40","0"
"Q49374978","C","20140827","3900","19","0"
"Q49374978","C","20140901","3000","15","0"
"Q49374978","A","20140903","10000","10","0"
"Q49374978","C","20140903","5500","27","0"
"Q49374978","C","20140905","12200","61","0"
"Q49374978","A","20140906","105000","105","0"
"Q49374978","C","20140916","6650","33","0"
"Q49374978","D","20140923","6400","64","0"
"Q49374978","C","20140925","4400","22","0"
"Q76725462","D","20140410","6000","60","0"
"Q76725462","A","20140503","55600","36","9700"
"Q76725462","A","20140505","368050","1618","0"
"Q76725462","D","20140701","6000","60","0"
"Q76725462","C","20140807","5150","25","0"
"Q76464623","A","20140702","34900","34","0"
"Q76464623","A","20140914","7000","7","0"
"Q76464623","A","20140920","9500","9","0"
"Q07988237","A","20140608","195800","978","0"
"Q07988237","A","20140629","335000","1675","0"
"Q07988237","D","20140702","8600","86","0"
"Q07988237","A","20140712","168100","680","0"
"Q07988237","A","20140713","69900","189","0"
"Q07988237","C","20140715","6100","14","0"
"Q07988237","C","20140723","5100","21","0"
"Q07988237","C","20140725","4200","12","0"
"Q07988237","A","20140727","82000","254","0"
"Q07988237","C","20140801","2400","12","0"
"Q07988237","C","20140808","4600","23","0"
"Q07988237","A","20140817","68650","302","0"
"Q07988237","A","20140826","15600","15","0"
"Q07988237","A","20140914","74650","333","0"
"Q07988237","D","20140924","3700","37","0"
"Q88848399","D","20140403","1350","13","0"
"Q88848399","A","20140410","10800","54","0"
"Q88848399","A","20140501","8500","22","2000"
"Q88848399","A","20140505","2500","12","0"
"Q88848399","A","20140519","9800","49","0"
"Q88848399","A","20140531","17000","85","0"
"Q88848399","D","20140601","5250","52","0"
"Q88848399","A","20140704","14400","14","0"
"Q88848399","A","20140817","3200","3","0"
"Q88848399","A","20140829","35000","35","0"
"Q88848399","A","20140907","23000","23","0"
