"ID","성별","연령","거주지역"
"Q72811932","F","30","서울 동대문구 이문동"
"Q73443356","F","48","서울 서초구 서초4동"
"Q66299944","M","45","서울 서초구 잠원동"
"Q44912932","F","33","서울 은평구 불광3동"
"Q75065262","M","33","서울 서초구 서초동"
"Q90438942","F","44","서울 서초구 방배3동"
"Q60640708","M","60","서울 서초구 방배본동"
"Q71784412","F","58","서울 양천구 신월2동"
"Q80059692","F","49","서울 성북구 돈암동"
"Q61877565","M","33","서울 광진구 중곡4동"
"Q03924815","F","66","경기 안양시 동안구 범계동"
"Q35856638","F","35","경기 안양시 동안구 관양2동"
"Q68675474","M","51","서울 은평구 대조동"
"Q07789190","F","31","서울 서초구 잠원동"
"Q29437193","F","58","서울 용산구 신계동"
"Q77930068","M","37","서울 강남구 논현2동"
"Q51572624","F","40","서울 성북구 안암동1가"
"Q27477247","F","31","서울 은평구 불광동"
"Q27655463","M","43","서울 서초구 반포1동"
"Q92794328","F","56","서울 영등포구 당산동5가"
"Q09047096","F","28","서울 강동구 고덕2동"
"Q68378318","F","42","경기 구리시 토평동"
"Q76206287","F","30","경기 고양시 덕양구 화정동"
"Q23145782","F","37","서울 서초구 반포2동"
"Q94077418","F","49","서울 성북구 정릉1동"
"Q63031262","F","39","서울 성북구 정릉동"
"Q65325397","M","55","서울 은평구 녹번동"
"Q82298502","F","32","서울 서대문구 홍제3동"
"Q52020904","F","49","서울 서초구 잠원동"
"Q57916861","M","47","서울 성북구 정릉1동"
"Q81845188","F","39","서울 서초구 서초동"
"Q72113280","F","32","서울 송파구 가락본동"
"Q36186374","F","68","서울 강북구 삼양동"
"Q71517339","F","32","서울 성북구 삼선동5가"
"Q01750146","F","36","서울 서초구 잠원동"
"Q38455852","F","28","서울 용산구 한남동"
"Q50695185","M","33","강원 원주시 단구동"
"Q45202336","F","46","서울 강남구 압구정동"
"Q69977914","M","56","서울 은평구 대조동"
"Q96639878","M","44","서울 은평구 갈현1동"
"Q89904068","F","56","서울 서초구 반포2동"
"Q47290779","F","40","서울 서초구 서초동"
"Q65222267","M","43","서울 서초구 잠원동"
"Q85405205","F","52","서울 서초구 서초4동"
"Q05795213","F","31","서울 서초구 서초1동"
"Q55457249","F","34","서울 서초구 잠원동"
"Q51777165","F","44","서울 은평구 불광2동"
"Q42342392","F","39","서울 동작구 사당2동"
"Q07847025","F","60","서울 서초구 서초3동"
"Q22791120","F","44","서울 성북구 삼선동5가"
"Q31920294","F","46","서울 은평구 갈현2동"
"Q93435484","F","42","서울 서초구 반포1동"
"Q21939860","F","37","서울 종로구 숭인2동"
"Q12431614","M","42","서울 성북구 삼선동3가"
"Q23645935","F","32","서울 성북구 동소문동6가"
"Q03114487","F","55","서울 강남구 역삼1동"
"Q62746335","F","41","서울 은평구 불광3동"
"Q48600157","M","32","서울 중랑구 묵1동"
"Q52869308","F","34","서울 마포구 동교동"
"Q48457958","M","61","서울 강서구 등촌3동"
"Q15876914","F","28","서울 동작구 노량진1동"
"Q27075136","F","38","서울 서초구 서초동"
"Q21739681","F","68","서울 은평구 불광3동"
"Q81891262","F","37","서울 은평구 불광2동"
"Q45224455","F","34","서울 강남구 역삼1동"
"Q40828052","F","31","서울 강남구 수서동"
"Q57112839","F","34","서울 서초구 반포1동"
"Q73138488","F","34","경기 과천시 별양동"
"Q39662776","M","42","인천 서구 왕길동"
"Q73040201","F","63","서울 성동구 하왕십리동"
"Q59382221","F","40","서울 은평구 진관동"
"Q05858744","F","38","서울 용산구 한남동"
"Q27660135","M","66","서울 서초구 잠원동"
"Q23956829","F","55","서울 성북구 안암동1가"
"Q19141633","F","36","서울 은평구 갈현동"
"Q56229099","F","53","서울 강남구 역삼동"
"Q59356084","F","29","서울 은평구 대조동"
"Q57524699","F","37","서울 은평구 대조동"
"Q15032443","F","57","서울 성북구 돈암1동"
"Q98367555","F","31","서울 은평구 불광동"
"Q16339708","F","28","서울 송파구 신천동"
"Q98754507","F","44","서울 강서구 가양3동"
"Q57188953","M","34","서울 은평구 응암3동"
"Q85070833","M","40","서울 서초구 서초3동"
"Q51913845","M","42","서울 서초구 서초4동"
"Q37518919","M","51","서울 서초구 잠원동"
"Q62001798","F","29","서울 서초구 잠원동"
"Q81952789","F","43","서울 은평구 진관동"
"Q25641091","F","27","경기 의정부시 가능3동"
"Q88378681","F","34","서울 은평구 응암3동"
"Q83073044","F","51","서울 서초구 서초1동"
"Q66500924","M","39","서울 은평구 갈현1동"
"Q22937765","F","29","서울 강남구 역삼1동"
"Q05305972","F","67","서울 서초구 반포동"
"Q60486940","F","42","서울 은평구 역촌동"
"Q18807657","F","33","서울 송파구 잠실3동"
"Q12597143","M","44","서울 서초구 잠원동"
"Q85999921","F","49","서울 은평구 역촌동"
"Q36226044","F","44","서울 서초구 서초4동"
"Q86483701","M","41","서울 마포구 대흥동"
"Q59237065","F","40","서울 성북구 길음동"
"Q78774118","M","37","서울 서초구 방배동"
"Q62088162","F","37","서울 은평구 불광동"
"Q37675469","M","43","서울 성북구 돈암2동"
"Q59082943","M","41","서울 서초구 서초4동"
"Q93582039","F","52","강원 춘천시 사농동"
"Q04928177","M","35","서울 강남구 개포동"
"Q80570463","F","71","서울 은평구 진관동"
"Q01369303","F","39","서울 서초구 잠원동"
"Q48497518","M","37","서울 서초구 잠원동"
"Q87608125","F","32","서울 용산구 이태원2동"
"Q74252848","F","40","서울 서초구 잠원동"
"Q11325075","M","39","서울 은평구 갈현1동"
"Q18392237","F","55","서울 은평구 응암3동"
"Q10221066","F","28","서울 은평구 갈현1동"
"Q75306734","F","27","서울 은평구 대조동"
"Q96528698","F","36","서울 강남구 청담동"
"Q29922184","M","34","서울 성북구 정릉1동"
"Q49542091","F","33","서울 은평구 진관동"
"Q94609426","F","46","서울 서초구 서초4동"
"Q17581795","M","39","서울 은평구 갈현2동"
"Q21517104","M","37","서울 서초구 잠원동"
"Q12830677","F","29","서울 은평구 갈현2동"
"Q66803481","F","45","서울 송파구 방이2동"
"Q72443962","F","40","서울 강남구 일원동"
"Q92617204","F","45","서울 강남구 대치1동"
"Q20855347","F","34","서울 강남구 삼성1동"
"Q03928972","F","45","서울 강남구 압구정동"
"Q67862176","F","38","전남 나주시 빛가람동"
"Q42376334","F","38","서울 서초구 잠원동"
"Q18468578","F","29","서울 강남구 역삼동"
"Q06534801","F","44","서울 은평구 갈현동"
"Q76943785","F","57","서울 서초구 서초4동"
"Q42628437","F","42","서울 서초구 반포1동"
"Q28626448","F","43","서울 서초구 서초4동"
"Q82150346","F","42","서울 성북구 동소문동5가"
"Q61765026","F","75","서울 성북구 성북동"
"Q76461154","F","30","서울 성북구 동소문동6가"
"Q65465727","F","45","서울 성북구 성북동1가"
"Q97369171","F","30","서울 성북구 돈암2동"
"Q28550888","F","21","서울 성북구 동소문동1가"
"Q22334163","F","46","서울 성북구 동선동3가"
"Q12775950","F","50","인천 계양구 귤현동"
"Q25228807","F","55","서울 성북구 동소문동4가"
"Q14083313","F","33","서울 성북구 동소문동4가"
"Q84849638","F","44","서울 성북구 동소문동4가"
"Q28725407","F","64","서울 성북구 동소문동4가"
"Q79812805","F","32","서울 성북구 동소문동4가"
"Q81982429","F","46","서울 서초구 반포1동"
"Q93675247","F","55","서울 성북구 정릉2동"
"Q20333151","F","27","서울 성북구 동소문동5가"
"Q87631610","M","58","서울 도봉구 창2동"
"Q40525806","F","49","서울 성북구 정릉2동"
"Q24414396","F","51","서울 성북구 정릉2동"
"Q82945144","F","54","서울 성북구 정릉4동"
"Q98965045","F","53","서울 성북구 삼선동4가"
"Q15172574","F","53","서울 성북구 정릉2동"
"Q81238789","M","34","서울 성북구 보문동1가"
"Q09626737","F","41","서울 성북구 삼선동5가"
"Q08019835","F","21","서울 성북구 동소문동7가"
"Q02603250","M","39","경기 구리시 인창동"
"Q18251859","F","41","서울 관악구 신림2동"
"Q01473864","F","37","경북 경산시 옥산동"
"Q73596281","F","42","경기 고양시 덕양구 화정1동"
"Q87369985","F","53","서울 성북구 동소문동6가"
"Q96502510","M","64","서울 성북구 동소문동6가"
"Q91911289","F","46","서울 성북구 동소문동6가"
"Q77604842","M","57","서울 성북구 동소문동6가"
"Q63757233","F","22","서울 성북구 동소문동6가"
"Q58200991","F","54","서울 성북구 돈암2동"
"Q18011694","F","42","서울 성북구 돈암2동"
"Q89965007","M","61","서울 성북구 돈암2동"
"Q01856399","F","59","서울 성북구 돈암2동"
"Q72562749","F","59","서울 성북구 동선동4가"
"Q55045670","F","63","서울 성북구 동소문동6가"
"Q38568600","M","44","서울 성북구 삼선동3가"
"Q62896519","F","27","서울 성북구 동소문동7가"
"Q98167135","F","54","서울 성북구 동소문동7가"
"Q23327147","F","55","서울 성북구 동소문동4가"
"Q94940074","F","74","서울 성북구 보문동2가"
"Q30307727","F","44","서울 성북구 삼선동3가"
"Q05113524","F","58","서울 성북구 삼선동2가"
"Q72405882","F","41","서울 성북구 삼선동2가"
"Q25514327","F","32","서울 성북구 동소문동5가"
"Q59525724","F","50","서울 성북구 돈암2동"
"Q06446697","F","62","서울 성북구 정릉2동"
"Q18058746","F","52","서울 성북구 삼선동3가"
"Q70757873","F","56","서울 성북구 삼선동3가"
"Q02656636","F","46","서울 노원구 중계1동"
"Q97421233","M","35","경기 남양주시 오남읍"
"Q85854154","F","37","서울 성북구 동소문동4가"
"Q34452295","F","31","서울 성북구 동선동4가"
"Q35175892","F","41","서울 성북구 삼선동4가"
"Q24526014","F","27","서울 성북구 삼선동4가"
"Q83926907","F","44","서울 도봉구 쌍문1동"
"Q92105516","F","53","서울 성북구 정릉2동"
"Q68613386","M","72","서울 성북구 삼선동5가"
"Q17763086","M","33","서울 성북구 삼선동5가"
"Q36103490","F","46","서울 성북구 삼선동5가"
"Q62537160","M","45","서울 성북구 삼선동5가"
"Q31412206","M","67","서울 성북구 삼선동5가"
"Q78754346","F","43","서울 성북구 삼선동3가"
"Q25327876","F","50","서울 강북구 우이동"
"Q54503231","F","25","서울 강북구 송천동"
"Q06716628","F","44","서울 노원구 하계동"
"Q91763929","F","59","서울 동작구 상도2동"
"Q61519553","F","50","서울 동대문구 용두동"
"Q84709984","M","40","서울 성북구 석관동"
"Q15693747","M","30","서울 성북구 정릉1동"
"Q98088697","F","50","서울 성북구 정릉1동"
"Q50262560","M","33","서울 성북구 정릉1동"
"Q61611149","F","42","서울 성북구 동선동4가"
"Q68428344","F","55","서울 성북구 동선동1가"
"Q86675192","F","25","서울 성북구 동선동1가"
"Q52534132","F","31","서울 성북구 동선동1가"
"Q09718624","F","31","서울 성북구 동선동1가"
"Q08424539","F","38","서울 성북구 동선동1가"
"Q55230869","F","26","서울 성북구 동선동1가"
"Q87881434","M","36","서울 도봉구 창2동"
"Q63108145","F","61","서울 마포구 공덕동"
"Q59306285","F","47","서울 성북구 상월곡동"
"Q13228134","F","24","서울 성북구 동선동2가"
"Q64842289","F","52","서울 성북구 동선동2가"
"Q82102144","F","66","서울 성북구 동선동2가"
"Q04616202","F","57","서울 성북구 동선동2가"
"Q94761590","F","38","서울 성북구 동선동1가"
"Q85977414","F","33","서울 강북구 송중동"
"Q60381113","F","40","서울 노원구 중계4동"
"Q76684389","F","21","서울 영등포구 양평동3가"
"Q61518800","F","24","울산 북구 신천동"
"Q83140722","F","25","경남 진주시 신안동"
"Q76320251","F","27","서울 서초구 서초1동"
"Q57262011","F","22","광주 남구 백운1동"
"Q47199373","F","22","경기 이천시 장호원읍"
"Q37523294","F","35","경기 안산시 상록구 부곡동"
"Q96298226","F","27","서울 송파구 가락2동"
"Q43161752","F","26","경기 파주시 문산읍"
"Q95489238","F","31","경기 용인시 수지구 풍덕천2동"
"Q37411816","F","26","충남 홍성군 홍성읍"
"Q32584429","F","24","서울 은평구 역촌동"
"Q78698862","F","26","서울 서대문구 북가좌동"
"Q37944617","F","24","서울 은평구 불광동"
"Q01245641","F","24","서울 성북구 동선동3가"
"Q14885893","F","20","서울 성북구 안암동1가"
"Q41409511","F","21","서울 성북구 안암동1가"
"Q93536516","F","23","서울 성북구 안암동1가"
"Q82022395","F","25","서울 성북구 안암동1가"
"Q04552298","F","26","서울 성북구 안암동1가"
"Q09386404","F","23","서울 성북구 동선동5가"
"Q36135626","F","22","서울 성북구 동선동3가"
"Q89930088","F","52","서울 성북구 동선동3가"
"Q71732249","F","23","서울 성북구 동선동3가"
"Q91641731","M","57","서울 성북구 동선동3가"
"Q52534672","F","25","서울 성북구 동선동2가"
"Q53714012","F","23","서울 성북구 동선동2가"
"Q24472995","F","22","서울 성북구 동선동2가"
"Q85033721","F","25","서울 성북구 동선동1가"
"Q22223064","F","28","서울 성북구 삼선동5가"
"Q71488754","F","58","서울 성북구 보문동3가"
"Q99554767","F","25","서울 성북구 동선동4가"
"Q43661834","M","24","서울 성북구 동선동4가"
"Q79743024","M","50","서울 성북구 동선동4가"
"Q67948900","M","56","서울 성북구 동선동4가"
"Q56344612","M","76","서울 성북구 동선동4가"
"Q86943521","F","69","서울 성북구 동선동3가"
"Q53956777","F","52","서울 성북구 동선동1가"
"Q81560162","F","44","서울 성북구 동소문동4가"
"Q01586920","F","37","서울 은평구 응암1동"
"Q24814101","F","60","서울 성북구 정릉2동"
"Q13511371","M","56","서울 성북구 동소문동4가"
"Q91246137","F","35","서울 은평구 구산동"
"Q25790121","F","41","서울 성북구 동선동5가"
"Q24216215","M","54","서울 성북구 동선동5가"
"Q34936742","F","57","서울 성북구 동선동1가"
"Q84045874","F","45","광주 광산구 신가동"
"Q10253817","F","20","서울 광진구 중곡3동"
"Q56135437","F","21","경기 의정부시 민락동"
"Q63845118","F","22","서울 서초구 잠원동"
"Q79332426","F","36","서울 성북구 동소문동6가"
"Q99317819","F","52","서울 성북구 정릉1동"
"Q02092492","F","46","서울 성북구 보문동3가"
"Q85925510","F","35","서울 성북구 안암동1가"
"Q86795458","F","21","서울 성북구 돈암동"
"Q95471429","F","47","서울 성북구 돈암2동"
"Q02582789","F","55","서울 성북구 동선동1가"
"Q18137717","F","70","서울 성북구 돈암2동"
"Q71697710","M","65","서울 성북구 돈암1동"
"Q73078662","F","56","서울 성북구 정릉2동"
"Q26702966","F","41","서울 성북구 보문동6가"
"Q29918519","F","40","서울 성북구 안암동1가"
"Q90541834","F","50","서울 성북구 안암동1가"
"Q96494873","M","45","서울 성북구 안암동1가"
"Q18596010","M","70","서울 성북구 안암동1가"
"Q32649841","M","24","서울 성북구 동소문동6가"
"Q61779811","F","55","서울 성북구 안암동2가"
"Q74683627","F","59","서울 성북구 안암동2가"
